status,card_present_flag,txn_description,merchant_id,balance,date,gender,age,merchant_suburb,merchant_state,transaction_date_time,amount,customer_id,movement,customer_longitude,customer_latitude,merchant_longitude,merchant_latitude
posted,0,PAYMENT,,7068.8,2018-09-13,F,25,,,2018-09-13 22:00:00+00:00,32.0,CUS-1220154422,debit,150.50,-23.40,,
posted,0,PAYMENT,,10118.01,2018-09-13,M,35,,,2018-09-13 22:00:00+00:00,36.0,CUS-1896554896,debit,151.68,-32.98,,
posted,0,PAYMENT,,3485.5,2018-09-13,F,26,,,2018-09-13 22:00:00+00:00,33.0,CUS-331942311,debit,151.27,-33.85,,
posted,0,PAYMENT,,10376.12,2018-09-13,M,28,,,2018-09-13 22:00:00+00:00,84.0,CUS-4023861240,debit,147.63,-22.84,,
authorized,0,SALES-POS,a43ea02a-4dfd-4be4-a7b6-5438df923271,3629.95,2018-09-13,F,18,Sydney,NSW,2018-09-13 22:09:30+00:00,83.76,CUS-1842679196,debit,138.61,-34.89,151.21,-33.86
authorized,1,POS,f0e656b5-fcfc-44a1-b297-29826efcb2a4,33554.96,2018-09-13,M,21,Berwick,VIC,2018-09-13 22:25:54+00:00,32.78,CUS-2059096722,debit,146.92,-36.07,145.33,-38.02
authorized,0,SALES-POS,ffaffe7f-3d95-4429-a3dd-96a8d6088863,8628.41,2018-09-13,F,19,Prahran,VIC,2018-09-13 22:42:17+00:00,49.5,CUS-883482547,debit,150.82,-34.01,145,-37.85
authorized,1,SALES-POS,8d7c3b90-f653-45da-8afd-a53c94fb05dd,4137.25,2018-09-13,M,30,Sydney,NSW,2018-09-13 22:58:41+00:00,14.47,CUS-860700529,debit,153.05,-27.61,151.21,-33.87
posted,0,PAYMENT,,5787.54,2018-09-13,F,39,,,2018-09-13 23:00:00+00:00,52.0,CUS-2376382098,debit,151.04,-33.80,,
posted,0,INTER BANK,,62460.84,2018-09-13,M,33,,,2018-09-13 23:00:00+00:00,59.0,CUS-3117610635,debit,145.13,-37.70,,
authorized,0,POS,3d0c1cfa-bdfd-4467-b3f0-42d4037326d0,8596.15,2018-09-13,F,19,Alexandria,NSW,2018-09-13 23:15:04+00:00,32.26,CUS-883482547,debit,150.82,-34.01,151.2,-33.9
authorized,1,SALES-POS,8bdc1e1c-40eb-49f9-aa1c-33b6e8f8e13f,8557.84,2018-09-13,F,19,Narellan,NSW,2018-09-13 23:31:28+00:00,38.31,CUS-883482547,debit,150.82,-34.01,150.76,-34.05
authorized,1,POS,165ae310-aa9e-43b6-b875-f996db6586bd,10321.08,2018-09-13,M,28,Brisbane City,QLD,2018-09-13 23:47:52+00:00,55.04,CUS-4023861240,debit,147.63,-22.84,153.03,-27.47
authorized,1,SALES-POS,0e08d4cb-0910-4752-b6ed-10f4875e9d02,3613.02,2018-09-14,M,31,Waterloo,NSW,2018-09-14 00:08:57+00:00,30.51,CUS-3129499595,debit,150.92,-33.77,151.21,-33.9
authorized,0,POS,b0bfc66e-5739-461d-bf38-b02bd1c3b9ec,5929.74,2018-09-14,M,27,Greensborough,VIC,2018-09-14 00:43:26+00:00,34.1,CUS-3180318393,debit,144.71,-37.58,145.1,-37.7
authorized,1,POS,dbe576eb-3ac2-423b-9c43-89141991c500,4120.52,2018-09-14,M,30,Victoria Point,QLD,2018-09-14 01:11:18+00:00,16.73,CUS-860700529,debit,153.05,-27.61,153.28,-27.59
authorized,0,SALES-POS,48bd5e29-8fb8-49c3-954e-1fb7c8c29646,4394.51,2018-09-14,M,23,Westleigh,NSW,2018-09-14 01:33:02+00:00,7.92,CUS-511326734,debit,150.90,-34.37,151.07,-33.72
authorized,1,SALES-POS,0f3c6ed7-12f4-4af7-b65e-1463a245d122,37710.36,2018-09-14,M,38,Bankstown,NSW,2018-09-14 01:54:46+00:00,35.8,CUS-3249305314,debit,151.27,-33.90,151.04,-33.92
authorized,1,SALES-POS,3d724a98-a268-4630-afa4-03d37ac87e83,4034.61,2018-09-14,F,41,Nunawading,VIC,2018-09-14 02:21:06+00:00,46.26,CUS-2348881191,debit,144.93,-37.79,145.17,-37.82
authorized,1,SALES-POS,26c92de4-4848-4c65-aba4-f33884e7545a,10191.05,2018-09-14,M,28,Ashmore,QLD,2018-09-14 02:48:53+00:00,130.03,CUS-4023861240,debit,147.63,-22.84,153.39,-27.99
posted,0,PAYMENT,,7343.33,2018-09-14,F,34,,,2018-09-14 03:00:00+00:00,173.0,CUS-1147642491,debit,151.04,-33.77,,
posted,0,PAYMENT,,4044.4,2018-09-14,M,38,,,2018-09-14 03:00:00+00:00,59.0,CUS-1604596597,debit,138.67,-34.86,,
posted,0,PAYMENT,,4111.81,2018-09-14,M,22,,,2018-09-14 03:00:00+00:00,136.0,CUS-1617121891,debit,255.00,-573.00,,
posted,0,PAYMENT,,5814.57,2018-09-14,F,30,,,2018-09-14 03:00:00+00:00,149.0,CUS-497688347,debit,138.63,-34.93,,
posted,0,PAYMENT,,20889.91,2018-09-14,M,24,,,2018-09-14 03:00:00+00:00,43.0,CUS-51506836,debit,152.99,-27.49,,
posted,0,PAYMENT,,4018.61,2018-09-14,F,35,,,2018-09-14 04:00:00+00:00,175.0,CUS-2650223890,debit,138.69,-34.84,,
posted,0,PAYMENT,,12755.13,2018-09-14,M,43,,,2018-09-14 04:00:00+00:00,23.0,CUS-3142625864,debit,145.16,-37.84,,
posted,0,PAYMENT,,12684.13,2018-09-14,M,43,,,2018-09-14 04:00:00+00:00,71.0,CUS-3142625864,debit,145.16,-37.84,,
posted,0,PAYMENT,,6605.1,2018-09-14,F,30,,,2018-09-14 04:00:00+00:00,1841.0,CUS-55310383,debit,149.83,-29.47,,
posted,0,PAYMENT,,8517.84,2018-09-14,F,19,,,2018-09-14 04:00:00+00:00,40.0,CUS-883482547,debit,150.82,-34.01,,
authorized,0,POS,6f4caf36-f377-4894-8287-428874771395,4104.57,2018-09-14,M,30,Brendale,QLD,2018-09-14 04:11:42+00:00,15.95,CUS-860700529,debit,153.05,-27.61,152.99,-27.32
authorized,1,POS,794a7032-af6d-4b30-bbd5-d0a3757e1640,5914.15,2018-09-14,M,27,Eltham,VIC,2018-09-14 04:36:05+00:00,15.59,CUS-3180318393,debit,144.71,-37.58,145.14,-37.73
posted,0,PAYMENT,,39071.73,2018-09-14,M,28,,,2018-09-14 05:00:00+00:00,65.0,CUS-2663907001,debit,151.12,-33.89,,
authorized,1,SALES-POS,ef508b54-56af-402a-84ee-a831b0dbf0cf,33469.47,2018-09-14,M,21,Townsville,QLD,2018-09-14 05:02:29+00:00,85.49,CUS-2059096722,debit,146.92,-36.07,146.8,-19.29
posted,0,PAYMENT,,7895.88,2018-09-14,M,25,,,2018-09-14 06:00:00+00:00,28.0,CUS-3989008654,debit,115.79,-31.94,,
posted,0,PAYMENT,,4287.28,2018-09-14,F,21,,,2018-09-14 06:00:00+00:00,28.0,CUS-809013380,debit,114.62,-28.80,,
authorized,1,POS,1bb2f452-fcc3-4b3d-aeba-2037e0cf03c0,12312.49,2018-09-14,M,39,Fitzroy,VIC,2018-09-14 06:35:59+00:00,60.24,CUS-1790886359,debit,145.17,-37.84,144.98,-37.8
posted,0,PAYMENT,,12667.13,2018-09-14,M,43,,,2018-09-14 07:00:00+00:00,17.0,CUS-3142625864,debit,145.16,-37.84,,
authorized,1,POS,f3c3b9e2-0600-4e15-9ca5-d1c901744c37,781.17,2018-09-14,M,38,Northmead,NSW,2018-09-14 07:23:42+00:00,14.04,CUS-2142601169,debit,151.23,-33.94,151,-33.79
authorized,1,POS,4d1c882d-8b38-4de0-8b1d-c486d2202d2e,4856.64,2018-09-14,F,20,Gloucester,NSW,2018-09-14 08:00:11+00:00,15.67,CUS-127297539,debit,115.79,-31.79,151.96,-32.01
authorized,0,POS,5ac58602-21fe-456d-a258-4b5b49d89de0,4093.89,2018-09-14,M,30,Hamilton,QLD,2018-09-14 08:10:05+00:00,10.68,CUS-860700529,debit,153.05,-27.61,153.07,-27.44
authorized,1,SALES-POS,7361b6ab-2ee1-4cf4-8de6-cd2929b38bd8,8513.22,2018-09-14,F,19,Randwick,NSW,2018-09-14 08:19:59+00:00,4.62,CUS-883482547,debit,150.82,-34.01,151.24,-33.91
authorized,1,SALES-POS,6572f528-736a-4223-a5e6-88124c6213d4,4087.94,2018-09-14,M,30,South Brisbane,QLD,2018-09-14 08:29:54+00:00,5.95,CUS-860700529,debit,153.05,-27.61,153.02,-27.48
authorized,1,POS,6cc9aaf2-e927-43f7-9308-ce15edf05915,196190.39,2018-09-14,F,40,Docklands,VIC,2018-09-14 08:39:48+00:00,7.08,CUS-527400765,debit,143.83,-37.66,144.95,-37.82
authorized,1,SALES-POS,68ad62a0-9970-4b22-8d51-6257b882f2ec,61578.62,2018-09-14,M,40,Girrawheen,WA,2018-09-14 08:49:42+00:00,9.6,CUS-1816693151,debit,115.83,-31.90,115.84,-31.84
authorized,1,POS,5dd18868-b3f2-460b-a111-89bbaeef642f,3592.88,2018-09-14,F,18,Adelaide,SA,2018-09-14 08:59:36+00:00,37.07,CUS-1842679196,debit,138.61,-34.89,138.6,-34.93
authorized,1,SALES-POS,cebc217a-60a9-4a09-9c52-3852108f5c2d,4835.48,2018-09-14,F,20,Innaloo,WA,2018-09-14 09:05:57+00:00,21.16,CUS-127297539,debit,115.79,-31.79,115.8,-31.9
authorized,0,SALES-POS,231b7102-a72c-4f0a-9596-0e65a5753038,3588.2,2018-09-14,M,31,Cronulla,NSW,2018-09-14 09:12:10+00:00,24.82,CUS-3129499595,debit,150.92,-33.77,151.15,-34.06
authorized,1,SALES-POS,e12478ed-63bc-4625-96f9-ae5f94d84bb6,4057.52,2018-09-14,M,30,Kenmore,QLD,2018-09-14 09:18:23+00:00,30.42,CUS-860700529,debit,153.05,-27.61,152.94,-27.51
authorized,1,POS,de2bf089-d4a7-4fc4-8428-a50643217748,4822.43,2018-09-14,F,20,Erskine,WA,2018-09-14 09:24:35+00:00,13.05,CUS-127297539,debit,115.79,-31.79,115.69,-32.56
authorized,0,SALES-POS,a5aa5467-c49e-4dee-a612-7bc76aad9ab7,8476.91,2018-09-14,F,19,Catherine Field,NSW,2018-09-14 09:30:48+00:00,36.31,CUS-883482547,debit,150.82,-34.01,150.78,-33.99
authorized,1,SALES-POS,025c01c1-cea9-4f70-962c-21760f1da19d,4121.92,2018-09-14,M,42,Chatswood,NSW,2018-09-14 09:37:01+00:00,42.73,CUS-3904958894,debit,150.90,-33.78,151.18,-33.8
authorized,1,SALES-POS,1c39f7ff-3f06-4c06-9d8a-7a695117bf16,4046.65,2018-09-14,M,30,Brisbane City,QLD,2018-09-14 09:43:13+00:00,10.87,CUS-860700529,debit,153.05,-27.61,153.02,-27.47
authorized,1,POS,ee7ab545-152d-45fb-b117-e98a0a6f04d7,3979.57,2018-09-14,M,22,Canberra,ACT,2018-09-14 09:49:26+00:00,132.24,CUS-1617121891,debit,255.00,-573.00,149.13,-35.28
authorized,1,POS,06fc4a45-fc32-4940-85a3-4e5c414c40ee,754.28,2018-09-14,M,38,Baulkham Hills,NSW,2018-09-14 09:55:39+00:00,26.89,CUS-2142601169,debit,151.23,-33.94,150.98,-33.75
posted,0,PAYMENT,,62410.84,2018-09-14,M,33,,,2018-09-14 10:00:00+00:00,50.0,CUS-3117610635,debit,145.13,-37.70,,
authorized,1,SALES-POS,0a1d930e-fed4-4d23-adee-6f46a9ac8bdb,4043.17,2018-09-14,M,30,Clayfield,QLD,2018-09-14 10:06:22+00:00,3.48,CUS-860700529,debit,153.05,-27.61,153.05,-27.42
authorized,1,SALES-POS,0b8fab23-d4fd-45e7-acac-555c96e0b1c7,20785.01,2018-09-14,M,24,Sydney,NSW,2018-09-14 10:27:39+00:00,104.9,CUS-51506836,debit,152.99,-27.49,151.2,-33.87
authorized,1,SALES-POS,6a8e369b-555b-4151-b281-e5e6309bfbbb,7034.03,2018-09-14,F,25,Biloela,QLD,2018-09-14 10:48:56+00:00,34.77,CUS-1220154422,debit,150.50,-23.40,150.5,-24.41
posted,0,PAYMENT,,7183.33,2018-09-14,F,34,,,2018-09-14 11:00:00+00:00,160.0,CUS-1147642491,debit,151.04,-33.77,,
posted,0,INTER BANK,,5042.9,2018-09-14,F,21,,,2018-09-14 11:00:00+00:00,66.0,CUS-134193016,debit,145.06,-37.95,,
posted,0,PAYMENT,,4001.61,2018-09-14,F,41,,,2018-09-14 11:00:00+00:00,33.0,CUS-2348881191,debit,144.93,-37.79,,
posted,0,INTER BANK,,4012.96,2018-09-14,F,43,,,2018-09-14 11:00:00+00:00,18.0,CUS-2599279756,debit,142.77,-37.06,,
posted,0,PAY/SALARY,,39591.31,2018-09-14,M,38,,,2018-09-14 11:00:00+00:00,1880.95,CUS-3249305314,credit,151.27,-33.90,,
authorized,1,POS,948749e3-471e-4a8f-92ad-73e934b95ec4,3952.08,2018-09-14,M,22,Sydney,NSW,2018-09-14 11:03:52+00:00,27.49,CUS-1617121891,debit,255.00,-573.00,151.21,-33.87
authorized,0,POS,bec54cd6-3005-4704-86bb-3fa30d7ff16d,2253.82,2018-09-14,F,26,Miami,QLD,2018-09-14 11:11:56+00:00,10.74,CUS-2487424745,debit,153.41,-27.95,153.44,-28.08
authorized,0,SALES-POS,d8cc78c6-57c3-4992-8311-7501247ed962,4641.93,2018-09-14,F,27,Midland,WA,2018-09-14 11:19:59+00:00,22.01,CUS-3026014945,debit,116.06,-32.00,116,-31.89
authorized,1,POS,fead27c2-a33d-4870-9cce-29f199b117ad,4030.96,2018-09-14,F,43,Castlemaine,VIC,2018-09-14 11:28:03+00:00,41.82,CUS-2599279756,debit,142.77,-37.06,144.22,-37.06
authorized,0,POS,9690a753-fe1a-4bfd-be12-5b33652e8093,3509.01,2018-09-14,M,31,Penrith,NSW,2018-09-14 11:36:07+00:00,79.19,CUS-3129499595,debit,150.92,-33.77,150.69,-33.75
authorized,1,POS,be96bab8-7a1a-4783-adfb-901325016671,2242.39,2018-09-14,F,26,Labrador,QLD,2018-09-14 11:44:11+00:00,11.43,CUS-2487424745,debit,153.41,-27.95,153.41,-27.95
authorized,1,POS,7a696b6f-7586-4d4d-a2c6-e32904de84dd,7774.74,2018-09-14,M,19,Ceduna,SA,2018-09-14 11:52:15+00:00,18.61,CUS-443776336,debit,115.98,-32.07,133.67,-32.13
posted,0,PAYMENT,,23625.21,2018-09-14,F,34,,,2018-09-14 12:00:00+00:00,16.0,CUS-1196156254,debit,138.52,-35.01,,
posted,0,PAY/SALARY,,5961.22,2018-09-14,F,20,,,2018-09-14 12:00:00+00:00,1138.79,CUS-127297539,credit,115.79,-31.79,,
posted,0,PAY/SALARY,,4011.36,2018-09-14,M,37,,,2018-09-14 12:00:00+00:00,917.45,CUS-2695611575,credit,153.32,-27.93,,
authorized,0,POS,6c12fd89-f5b3-4b16-84fe-ffe384d9954b,196141.69,2018-09-14,F,40,Kinglake West,VIC,2018-09-14 12:00:42+00:00,48.7,CUS-527400765,debit,143.83,-37.66,145.27,-37.48
authorized,1,POS,ae3070be-618f-4bb4-96b1-e28a9696508f,4035.87,2018-09-14,M,30,Carindale,QLD,2018-09-14 12:18:34+00:00,7.3,CUS-860700529,debit,153.05,-27.61,153.1,-27.5
authorized,1,POS,ef36d4a3-17a8-4f6a-917f-671bc7eac67c,4631.79,2018-09-14,F,27,Mount Waverley,VIC,2018-09-14 12:36:25+00:00,10.14,CUS-3026014945,debit,116.06,-32.00,145.13,-37.88
authorized,1,SALES-POS,2c0feb7d-f8e5-4d26-a09e-eb1c4c179ae6,3501.89,2018-09-14,F,40,Bellbowrie,QLD,2018-09-14 12:54:17+00:00,10.76,CUS-1614226872,debit,153.10,-27.66,152.89,-27.56
posted,0,PAY/SALARY,,7066.58,2018-09-14,F,21,,,2018-09-14 13:00:00+00:00,2023.68,CUS-134193016,credit,145.06,-37.95,,
posted,0,PAY/SALARY,,12848.72,2018-09-14,M,52,,,2018-09-14 13:00:00+00:00,3785.78,CUS-134833760,credit,116.02,-31.87,,
posted,0,PAY/SALARY,,2491.69,2018-09-14,F,64,,,2018-09-14 13:00:00+00:00,576.0,CUS-1654129794,credit,147.31,-42.88,,
posted,0,PAY/SALARY,,5187.29,2018-09-14,F,25,,,2018-09-14 13:00:00+00:00,1225.33,CUS-1669695324,credit,115.74,-31.72,,
posted,0,PAY/SALARY,,11526.36,2018-09-14,F,40,,,2018-09-14 13:00:00+00:00,1946.57,CUS-2505971401,credit,138.58,-34.96,,
posted,0,PAYMENT,,3840.96,2018-09-14,F,43,,,2018-09-14 13:00:00+00:00,172.0,CUS-2599279756,debit,142.77,-37.06,,
posted,0,PAYMENT,,2906.52,2018-09-14,F,21,,,2018-09-14 13:00:00+00:00,29.0,CUS-325142416,debit,130.84,-12.45,,
authorized,1,POS,ed56d0c6-0c74-45d4-92aa-67d4afe698ed,4578.9,2018-09-14,F,35,Eastwood,NSW,2018-09-14 13:12:49+00:00,26.94,CUS-72755508,debit,150.62,-33.76,151.08,-33.79
authorized,1,POS,c7439064-0230-4908-8901-12c88d14e73d,4010.02,2018-09-14,M,30,Brassall,QLD,2018-09-14 13:31:41+00:00,25.85,CUS-860700529,debit,153.05,-27.61,152.75,-27.59
authorized,0,SALES-POS,c7439064-0230-4908-8901-12c88d14e73d,3984.29,2018-09-14,M,30,Brassall,QLD,2018-09-14 13:50:33+00:00,25.73,CUS-860700529,debit,153.05,-27.61,152.75,-27.59
posted,0,PAYMENT,,19535.65,2018-09-14,F,46,,,2018-09-14 14:00:00+00:00,22.0,CUS-1499065773,debit,151.09,-33.91,,
posted,0,PAYMENT,,61538.62,2018-09-14,M,40,,,2018-09-14 14:00:00+00:00,40.0,CUS-1816693151,debit,115.83,-31.90,,
posted,0,PAY/SALARY,,28444.11,2018-09-14,F,50,,,2018-09-14 14:00:00+00:00,1436.98,CUS-2977593493,credit,144.96,-37.69,,
authorized,0,SALES-POS,4a09c870-8feb-40ee-a34f-d05c8004e41a,5889.62,2018-09-14,M,27,Queenscliff,VIC,2018-09-14 14:04:18+00:00,24.53,CUS-3180318393,debit,144.71,-37.58,144.66,-38.27
authorized,1,SALES-POS,67c8b27c-1b99-45e8-88f2-f182571064d0,2233.25,2018-09-14,F,26,Coolangatta,QLD,2018-09-14 14:12:55+00:00,9.14,CUS-2487424745,debit,153.41,-27.95,153.54,-28.17
authorized,0,SALES-POS,223a3a53-05bd-4cc1-b690-0408106b9cb7,5218.6,2018-09-14,F,34,Millner,NT,2018-09-14 14:21:33+00:00,87.09,CUS-4142663097,debit,130.90,-12.37,130.86,-12.39
authorized,1,POS,8fcf9ffb-8c03-47ef-a976-b579343f2afb,6.45,2018-09-14,M,38,Mount Pritchard,NSW,2018-09-14 14:30:10+00:00,747.83,CUS-2142601169,debit,151.23,-33.94,150.9,-33.9
authorized,1,SALES-POS,90295d36-a6a7-4392-9046-23eb997aa494,19999.07,2018-09-14,F,38,Melbourne,VIC,2018-09-14 14:38:47+00:00,13.6,CUS-2206365095,debit,144.89,-37.81,144.97,-37.81
authorized,1,POS,be297f2d-e16e-469f-8f9c-50752519eb16,7164.04,2018-09-14,F,34,Lakemba,NSW,2018-09-14 14:47:24+00:00,19.29,CUS-1147642491,debit,151.04,-33.77,151.08,-33.92
authorized,0,POS,6cbf99f6-5365-40b7-9b16-29e51e772471,3964.12,2018-09-14,M,30,Saint Lucia,QLD,2018-09-14 14:56:02+00:00,20.17,CUS-860700529,debit,153.05,-27.61,153.01,-27.5
posted,0,PAY/SALARY,,10891.05,2018-09-14,F,39,,,2018-09-14 15:00:00+00:00,5103.51,CUS-2376382098,credit,151.04,-33.80,,
posted,0,PAY/SALARY,,15994.56,2018-09-14,F,39,,,2018-09-14 15:00:00+00:00,5103.51,CUS-2376382098,credit,151.04,-33.80,,
posted,0,PAY/SALARY,,7453.73,2018-09-14,F,27,,,2018-09-14 15:00:00+00:00,2840.15,CUS-3026014945,credit,116.06,-32.00,,
authorized,1,SALES-POS,40f16a84-480f-47a5-bd17-16aecfb896cb,11232.57,2018-09-14,M,29,Hannans,WA,2018-09-14 15:11:09+00:00,10.72,CUS-261674136,debit,121.48,-30.75,121.45,-30.73
authorized,1,SALES-POS,42ade571-5972-4160-9ecb-e0162a305fee,3896.75,2018-09-14,M,30,Belrose,NSW,2018-09-14 15:18:24+00:00,67.37,CUS-860700529,debit,153.05,-27.61,151.21,-33.7
authorized,1,POS,f15d18c4-ecaf-4b25-bed9-6e7b7c177e72,5858.13,2018-09-14,M,27,Thornbury,VIC,2018-09-14 15:25:39+00:00,31.49,CUS-3180318393,debit,144.71,-37.58,145,-37.75
authorized,0,SALES-POS,521bea81-43d7-4693-ac77-8c1f7ed2b96c,2227.42,2018-09-14,F,26,Southport,QLD,2018-09-14 15:32:53+00:00,5.83,CUS-2487424745,debit,153.41,-27.95,153.41,-27.96
authorized,1,SALES-POS,146cffd0-87c3-47e3-b0f3-815483a532b9,7128.18,2018-09-14,F,34,Kadina,SA,2018-09-14 15:40:08+00:00,35.86,CUS-1147642491,debit,151.04,-33.77,137.71,-33.96
authorized,1,POS,00097987-7795-4c01-92c7-66bf486bacca,2215.52,2018-09-14,F,26,Leinster,WA,2018-09-14 15:47:23+00:00,11.9,CUS-2487424745,debit,153.41,-27.95,120.7,-27.92
authorized,1,SALES-POS,b606056b-040d-4a6c-99c3-72601545a0d6,4613.58,2018-09-14,F,27,Mount Lawley,WA,2018-09-14 15:54:38+00:00,18.21,CUS-3026014945,debit,116.06,-32.00,115.87,-31.93
posted,0,PAY/SALARY,,9316.39,2018-09-14,F,25,,,2018-09-14 16:00:00+00:00,2282.36,CUS-1220154422,credit,150.50,-23.40,,
posted,0,PAYMENT,,11175.88,2018-09-14,M,40,,,2018-09-14 16:00:00+00:00,41.0,CUS-2031327464,debit,151.23,-33.96,,
posted,0,PAY/SALARY,,35029.67,2018-09-14,M,21,,,2018-09-14 16:00:00+00:00,1560.2,CUS-2059096722,credit,146.92,-36.07,,
posted,0,PAYMENT,,39028.73,2018-09-14,M,28,,,2018-09-14 16:00:00+00:00,43.0,CUS-2663907001,debit,151.12,-33.89,,
posted,0,PAYMENT,,3436.65,2018-09-14,F,24,,,2018-09-14 16:00:00+00:00,27.0,CUS-423725039,debit,116.00,-31.88,,
authorized,0,SALES-POS,9b1f5867-31b9-4119-a0d7-3eca9826f940,10147.16,2018-09-14,M,28,Brookvale,NSW,2018-09-14 16:04:15+00:00,43.89,CUS-4023861240,debit,147.63,-22.84,151.26,-33.76
authorized,1,POS,06f59793-056a-48f0-894d-006f02dc2439,5157.01,2018-09-14,F,25,Burswood,WA,2018-09-14 16:20:39+00:00,30.28,CUS-1669695324,debit,115.74,-31.72,115.9,-31.96
authorized,1,SALES-POS,80af2780-67d7-4e46-aaa0-93b10a2113ce,7187.89,2018-09-14,F,27,Subiaco,WA,2018-09-14 16:37:02+00:00,265.84,CUS-3026014945,debit,116.06,-32.00,115.83,-31.95
authorized,1,SALES-POS,68ad62a0-9970-4b22-8d51-6257b882f2ec,5152.32,2018-09-14,F,25,Girrawheen,WA,2018-09-14 16:53:26+00:00,4.69,CUS-1669695324,debit,115.74,-31.72,115.84,-31.84
posted,0,PAY/SALARY,,7280.85,2018-09-14,M,22,,,2018-09-14 17:00:00+00:00,3328.77,CUS-1617121891,credit,255.00,-573.00,,
posted,0,PAY/SALARY,,13215.66,2018-09-14,M,35,,,2018-09-14 17:00:00+00:00,2544.76,CUS-2738291516,credit,153.02,-27.66,,
posted,0,PAY/SALARY,,6919.34,2018-09-14,M,21,,,2018-09-14 17:00:00+00:00,2572.91,CUS-537508723,credit,147.08,-37.97,,
authorized,1,POS,caf30f6a-3825-450b-ad8a-83a3355e048e,3872.93,2018-09-14,M,30,Holland Park,QLD,2018-09-14 17:06:22+00:00,23.82,CUS-860700529,debit,153.05,-27.61,153.06,-27.53
authorized,1,POS,d855e456-8a39-4249-91ca-02ffdc7a708c,8427.05,2018-09-14,F,19,Busselton,WA,2018-09-14 17:17:01+00:00,49.86,CUS-883482547,debit,150.82,-34.01,115.35,-33.65
authorized,1,POS,27f93a60-ed2e-4b56-826d-8b1c9f1c1b8a,12260.99,2018-09-14,M,39,Regents Park,NSW,2018-09-14 17:27:39+00:00,51.5,CUS-1790886359,debit,145.17,-37.84,151.02,-33.88
authorized,1,POS,993ba598-6469-49ce-8a04-452b460d783d,3498.88,2018-09-14,M,31,West Busselton,WA,2018-09-14 17:38:17+00:00,10.13,CUS-3129499595,debit,150.92,-33.77,115.31,-33.66
authorized,1,POS,fdd2acf2-db2d-4934-84c5-d4ecb7deb645,3863.11,2018-09-14,M,30,Toowoomba City,QLD,2018-09-14 17:48:56+00:00,9.82,CUS-860700529,debit,153.05,-27.61,151.95,-27.56
authorized,1,SALES-POS,a7362ad4-39ad-40ed-a2c8-646ae8b1568d,4320.8,2018-09-14,M,23,South Melbourne,VIC,2018-09-14 17:59:34+00:00,73.71,CUS-511326734,debit,150.90,-34.37,144.95,-37.83
posted,0,INTER BANK,,7033.58,2018-09-14,F,21,,,2018-09-14 18:00:00+00:00,33.0,CUS-134193016,debit,145.06,-37.95,,
posted,0,PAYMENT,,3679.73,2018-09-14,M,24,,,2018-09-14 18:00:00+00:00,53.0,CUS-1433879684,debit,145.00,-37.83,,
posted,0,PAYMENT,,19933.07,2018-09-14,F,38,,,2018-09-14 18:00:00+00:00,66.0,CUS-2206365095,debit,144.89,-37.81,,
authorized,1,POS,6bcca105-4e3d-4ac7-adb3-0d1317a88abb,20735.07,2018-09-14,M,24,Tullamarine,VIC,2018-09-14 18:20:52+00:00,49.94,CUS-51506836,debit,152.99,-27.49,144.88,-37.69
authorized,1,SALES-POS,f68431f6-1159-40bf-ba6a-c7d3b205d000,3853.75,2018-09-14,M,30,Sunnybank,QLD,2018-09-14 18:42:36+00:00,9.36,CUS-860700529,debit,153.05,-27.61,153.06,-27.57
posted,0,PAYMENT,,23562.21,2018-09-14,F,34,,,2018-09-14 19:00:00+00:00,63.0,CUS-1196156254,debit,138.52,-35.01,,
posted,0,INTER BANK,,5906.22,2018-09-14,F,20,,,2018-09-14 19:00:00+00:00,55.0,CUS-127297539,debit,115.79,-31.79,,
posted,0,PAYMENT,,10943.66,2018-09-14,M,19,,,2018-09-14 19:00:00+00:00,40.0,CUS-2317998716,debit,146.94,-36.04,,
posted,0,PAYMENT,,3973.61,2018-09-14,F,35,,,2018-09-14 19:00:00+00:00,45.0,CUS-2650223890,debit,138.69,-34.84,,
posted,0,PAYMENT,,9137.53,2018-09-14,M,26,,,2018-09-14 19:00:00+00:00,149.0,CUS-880898248,debit,144.89,-37.69,,
authorized,1,POS,e5ecdb21-12f4-480e-b79c-b9340caf0eae,13197.84,2018-09-14,M,38,Sunbury,VIC,2018-09-14 19:01:54+00:00,18.04,CUS-1478398256,debit,143.88,-37.66,144.73,-37.58
authorized,1,POS,eeca52d2-c1d3-429c-9cd1-fca8346924a5,10099.13,2018-09-14,M,28,Fountain Gate,VIC,2018-09-14 19:11:25+00:00,48.03,CUS-4023861240,debit,147.63,-22.84,145.3,-38.02
authorized,1,SALES-POS,d582810b-04c5-4fec-9016-ab0ee3c27e01,12219.74,2018-09-14,M,39,Tarneit,VIC,2018-09-14 19:20:57+00:00,41.25,CUS-1790886359,debit,145.17,-37.84,144.69,-37.84
authorized,1,SALES-POS,76edd368-a120-406d-aac0-16b7e981450f,20723.62,2018-09-14,M,24,Wacol,QLD,2018-09-14 19:30:28+00:00,11.45,CUS-51506836,debit,152.99,-27.49,152.92,-27.59
authorized,1,POS,e2591002-0bb4-4adc-a30a-49e3505355b5,7175.38,2018-09-14,F,27,Warwick,WA,2018-09-14 19:39:59+00:00,12.51,CUS-3026014945,debit,116.06,-32.00,115.81,-31.85
